ensembl_gene_id	external_gene_name	stressType	hog1Dependency	Broad_conservation	CAI	Co.expression_degree	cpb	Disorder	DM	dN.dS	Expression_level	Expression_variation	gc_CDS	gc_UTR3	gc_UTR5	halfLife	length_CDS	length_UTR3	length_UTR5	LLR	Multifunctionality	Nc	nTf	Num_of_domains	Num_of_unique_domains	Observed_GI_degree	PARS_CDS	PARS_UTR3	PARS_UTR5	PPI_degree	SM_fitness_defect	vst_residual_variance	Yeast_conservation
YOL053W	AIM39	unresponsive	unresponsive	0	0.234	762	0.0190978866476319	0.2304	-0.00926694372725068	0.1516	0.3	0.5585	0.403198653198653	0.210526315789474	NA	3.6006438645	1188	114	NA	-19.084	5	57.1	19	NA	NA	49	NA	NA	NA	0	-0.038	0.907342833454416	15
YOL054W	PSH1	unresponsive	unresponsive	36	0.246	494	0.0118206942122357	0.5025	-0.0405079474243338	0.1089	0.7	0.4112	0.424242424242424	0.28169014084507	0.214285714285714	2.5552582355	1221	213	42	-18.43	6	57.4	20	1	1	31	NA	NA	NA	11	-0.002	0.900415239785866	23
YOL055C	THI20	unresponsive	unresponsive	6	0.319	193	0.0182028414276277	0.0472	-0.00610181364981094	0.0577	0.3	0.5068	0.397342995169082	0.221674876847291	0.285714285714286	5.264794487	1656	203	84	-14.656	10	43.2	31	2	2	6	NA	NA	NA	0	-0.013	0.984551505072229	23
YOL056W	GPM3	unresponsive	unresponsive	1	0.235	284	0.00252928543564812	0.0561	0.0109698316122281	0.0939	0.9	0.4109	0.404605263157895	0.2	0.3	2.3801709075	912	220	60	-19.552	6	55.4	18	1	1	15	0.11077850877193	-0.035	0.1055	0	0.001	0.851807909615544	22
YOL057W		unresponsive	unresponsive	60	0.272	141	0.0243499650669601	0.0253	-0.084883328334227	0.0542	1.2	0.4221	0.390449438202247	0.333333333333333	0.345454545454545	6.744742512	2136	108	55	-19.146	10	49.7	32	1	1	12	0.345410112359551	0.0266666666666667	0.0434545454545455	1	0.006	0.87340197021097	20
YOL058W	ARG1	unresponsive	unresponsive	59	0.489	118	0.0214503850924127	0.0524	0.752870671727493	0.0425	0.6	0.6336	0.440221694378464	0.366412213740458	0.301369863013699	8.982117382	1263	131	73	-17.129	14	38.8	75	1	1	NA	NA	NA	NA	2	NA	10.2737451801175	22
YOL059W	GPD2	unresponsive	unresponsive	8	0.286	55	0.029396729500579	0.0659	0.188823229650637	0.0602	1.2	0.5986	0.452003023431595	0.342741935483871	0.265217391304348	3.8254322825	1323	248	230	-19.587	17	47.5	37	2	2	9	0.564928193499622	0.0601209677419355	0.0675652173913043	12	-0.044	1.32122814345626	23
YOL060C	MAM3	unresponsive	unresponsive	50	0.241	526	0.0097381185596616	0.4136	-0.0378528814315457	0.0578	0.7	0.4367	0.437057991513437	0.299610894941634	0.36	4.0995538605	2121	257	100	1.894	10	54.9	24	1	1	15	0.265822725129656	0.068988326848249	0.1457	0	-0.038	0.801477103047451	23
YOL061W	PRS5	unresponsive	unresponsive	10	0.287	929	0.0342225247001301	0.131	-0.0741920859665304	0.0171	5.9	0.3981	0.432595573440644	0.232558139534884	0.492307692307692	5.427577884	1491	129	65	-3.745	13	47.1	18	2	2	13	0.645185781354795	0.0930232558139535	0.383076923076923	6	-0.001	0.734977557174131	23
YOL062C	APM4	unresponsive	unresponsive	7	0.23	276	0.0315399202967222	0.1976	-0.0277805935874684	0.0541	0.8	0.3824	0.408536585365854	NA	0.363636363636364	4.242079644	1476	NA	187	-15.121	12	54.3	11	1	1	7	0.172973577235772	-0.107647058823529	-0.0217647058823529	3	-0.014	1.04893383221934	23
YOL063C	CRT10	unresponsive	unresponsive	0	0.213	277	0.011846937136862	0.1108	0.0366007470167417	0.0888	0.6	0.3577	0.39178844815588	0.258064516129032	0.285714285714286	1.702844334	2874	31	35	-16.462	3	54	13	1	1	8	0.0941405706332638	0	0.0862857142857143	1	-0.011	1.04581322835008	17
YOL064C	MET22	unresponsive	unresponsive	22	0.279	162	0.0247677850404089	0.112	-0.0264719687706561	0.0305	1.3	0.444	0.405959031657356	0.202702702702703	0.375	7.5841978445	1074	74	16	-22.334	17	50.5	19	1	1	86	0.261070763500931	-0.336081081081081	0.645625	1	0.133	0.907381166472988	23
YOL065C	INP54	unresponsive	unresponsive	35	0.193	520	0.00312456442545489	0.0599	0.0592896365774742	0.1027	0.3	0.3879	0.385281385281385	0.571428571428571	0.428571428571429	4.1295776565	1155	14	28	-18.862	8	55.5	17	1	1	6	NA	NA	NA	2	-0.043	1.01745646742395	23
YOL066C	RIB2	unresponsive	unresponsive	43	0.221	70	0.0211173875437669	0.1218	0.00761703232908303	0.0342	0.3	0.3686	0.438063063063063	0.2	0.206896551724138	1.794302496	1776	40	29	-14.89	10	55.6	13	2	2	NA	0.146144707207207	0.02675	0.063448275862069	0	NA	0.909131424870314	23
YOL067C	RTG1	unresponsive	unresponsive	0	0.2	80	0.0345670313371357	0.3672	NA	0.0308	0.2	0.4656	0.49812734082397	0.369261477045908	0.383333333333333	1.917779848	534	1002	60	-9.57	11	59	19	1	1	95	NA	NA	NA	2	0.271	NA	18
YOL068C	HST1	unresponsive	unresponsive	27	0.225	127	0.0167583574828519	0.1849	0.0248908769021985	0.0471	2.2	0.2446	0.375	0.244791666666667	NA	2.0885152815	1512	192	NA	-11.767	17	55.3	15	2	2	35	NA	NA	NA	8	-0.004	0.970543986800631	23
YOL069W	NUF2	unresponsive	unresponsive	39	0.237	79	0.00631725625288503	0.2328	0.0306625819195011	0.0972	NA	0.2948	0.359882005899705	NA	NA	2.4592603265	1356	NA	NA	-20.134	15	55	17	1	1	NA	NA	NA	NA	10	NA	1.07947969591412	22
YOL070C	NBA1	unresponsive	unresponsive	0	0.179	245	0.0221420143960228	0.5369	0.120481319971021	0.1224	1	0.4326	0.431606905710491	0.201388888888889	0.3	5.010635684	1506	144	10	-13.866	5	57.8	18	NA	NA	29	0.25543160690571	0.0421527777777778	0	3	-0.007	1.37821412959875	17
YOL071W	SDH5	unresponsive	unresponsive	56	0.22	1097	0.018376986334382	0.1235	-0.0468865406568268	0.1492	0.7	0.549	0.429447852760736	0.2	0.2	6.9064613385	489	175	5	-28.717	12	49.3	33	1	1	41	NA	NA	NA	0	0.04	1.05966306843309	23
YOL072W	THP1	unresponsive	unresponsive	3	0.247	77	0.00799690839419239	0.0923	-0.00265229580286769	0.1182	0.4	0.3955	0.414473684210526	0.272727272727273	0.391304347826087	1.9271825555	1368	99	23	-6.115	13	56.2	17	1	1	NA	NA	NA	NA	1	NA	0.919091119973254	22
YOL073C	DSC2	unresponsive	unresponsive	4	0.164	446	0.0327435289363157	0.2267	-0.0408902200853274	0.1127	0.9	0.5379	0.450980392156863	0.294117647058824	0.25	4.1445681165	969	51	28	-0.628	5	57.9	19	NA	NA	16	0.244537667698658	0.07	-0.944642857142857	0	-0.008	0.862719622893507	21
YOL075C		unresponsive	unresponsive	40	0.215	8	0.0172668102347057	0.1414	0.0729004149988078	NA	0.4	0.4046	0.381981981981982	0.26530612244898	0.56	4.1291714035	3885	196	25	-12.966	7	49.7	16	NA	NA	4	NA	NA	NA	0	-0.053	1.28259451219555	19
YOL076W	MDM20	unresponsive	unresponsive	40	0.239	538	0.00529186630506435	0.0892	-0.00739036038335861	0.1668	0.3	0.5347	0.347135089920535	NA	0.538461538461538	1.943024334	2391	NA	26	-14.552	6	54	33	1	1	NA	NA	NA	NA	1	NA	0.937550521598516	23
YOL077C	BRX1	downregulated	downregulated_Hog1_independent	85	0.304	1069	-0.000354211310691127	0.2612	0.0642946480669181	0.0128	4.3	0.795	0.371004566210046	0.224489795918367	0.369565217391304	5.006771743	876	49	46	-19.552	8	42.6	41	1	1	NA	0.348146232876712	-0.361040816326531	0.0580434782608696	53	NA	1.18532987486274	23
YOL077W-A	ATP19	unresponsive	unresponsive	0	0.238	179	0.0353474037873255	NA	0.0322659234823014	0.0788	NA	0.6667	0.396135265700483	0.252427184466019	0.285714285714286	7.2802286855	207	103	35	-32.395	11	50.3	41	NA	NA	NA	0.0896425120772947	-0.181553398058252	0.1878	0	NA	1.08847952310405	13
YOL078W	AVO1	unresponsive	unresponsive	6	0.194	83	0.0200864918801698	0.5051	-0.00273679788735537	0.0689	0.3	0.4927	0.383177570093458	0.32	0.41025641025641	1.480088153	3531	25	39	-0.134	13	54	18	NA	NA	NA	NA	NA	NA	2	NA	1.05880814414283	23
YOL079W		unresponsive	unresponsive	NA	NA	NA	0.0110073128607131	NA	NA	NA	NA	NA	0.360902255639098	0.25	NA	NA	399	4	NA	NA	NA	NA	17	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
YOL080C	REX4	downregulated	downregulated_Hog1_independent	66	0.258	966	0.0120994837309157	0.3183	0.0508390472017135	0.1153	0.8	0.5782	0.380459770114943	0.346938775510204	NA	2.945850031	870	147	NA	-9.538	12	51.5	24	1	1	8	NA	NA	NA	0	0.01	1.05801582388956	23
YOL081W	IRA2	unresponsive	unresponsive	23	0.232	43	0.013422046605616	0.1744	0.00705519083014663	0.0373	0.9	0.4914	0.371536796536797	0.272727272727273	0.344186046511628	4.157965536	9240	66	215	14.883	12	53	21	1	1	160	NA	NA	NA	1	0.11	0.990652488918454	20
YOL082W	ATG19	upregulated	upregulated_Hog1_independent	NA	0.243	1084	0.00126875889220315	0.2675	0.0875258714150332	0.2807	0.4	0.7127	0.399839743589744	0.227272727272727	0.421768707482993	4.667613131	1248	66	147	-15.748	15	54.6	43	1	1	3	0.162495192307692	0.104848484848485	0.146734693877551	15	-0.034	1.32646865777014	16
YOL083C-A		unresponsive	unresponsive	NA	NA	NA	0.00413081146543793	NA	NA	NA	NA	NA	0.354609929078014	NA	NA	5.007355995	141	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
YOL083W	ATG34	upregulated	upregulated_Hog1_independent	NA	0.235	1006	0.00908105036562936	0.1602	0.0186031393883042	0.1839	0.4	0.814	0.371267150928168	0.244186046511628	0.347826086956522	6.652046144	1239	86	92	-17.148	3	57.5	35	1	1	NA	NA	NA	NA	6	-0.046	1.00325553928943	3
YOL084W	PHM7	upregulated	upregulated_Hog1_dependent	12	0.238	717	0.0145930513111276	0.222	0.0149820763898019	0.0917	NA	0.9293	0.44119623655914	NA	NA	NA	2976	NA	NA	-14.765	6	54.9	57	3	3	15	NA	NA	NA	0	-0.025	0.889511578285405	22
YOL085C		upregulated	upregulated_Hog1_independent	NA	NA	NA	0.0214599372834225	NA	0.0640234823057932	NA	NA	NA	0.494152046783626	NA	NA	NA	342	NA	NA	NA	NA	NA	14	NA	NA	NA	NA	NA	NA	NA	NA	0.94390073700447	NA
YOL085W-A		upregulated	upregulated_Hog1_independent	NA	NA	NA	-0.00158834551088395	NA	0.057014727593657	NA	NA	NA	0.492957746478873	NA	NA	NA	213	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.762852753498444	NA
YOL086C	ADH1	unresponsive	unresponsive	0	0.817	264	0.0420882864939927	0.0057	0.368962604765049	0.1913	51.1	0.5917	0.481375358166189	0.147058823529412	0.333333333333333	14.8723494	1047	68	39	-14.124	16	26.2	62	2	2	44	0.9749111747851	0.154705882352941	0.588307692307692	9	0.038	2.28739160436357	20
YOL086W-A	MHF1	unresponsive	unresponsive	14	0.279	0	0.022781373742152	NA	-0.12705211126547	0.132	NA	NA	0.457875457875458	0.264705882352941	0.486486486486487	7.155860453	273	34	37	-23.879	4	56.8	10	NA	NA	NA	-0.0233699633699634	-0.0273529411764706	-0.747027027027027	0	NA	0.652043161977046	19
YOL087C	DUF1	upregulated	upregulated_Hog1_independent	59	0.219	749	0.0237631625121017	0.2455	0.0263389858812587	0.0765	0.6	0.5901	0.392718591465234	0.216981132075472	0.388	2.505047488	3351	106	250	-9.405	3	51.8	19	2	2	32	NA	NA	NA	4	0.057	1.06409502484932	21
YOL088C	MPD2	unresponsive	unresponsive	3	0.245	155	0.00524274400256345	0.1986	-0.0204486619155169	0.2327	1	0.3871	0.381294964028777	0.414634146341463	0.394736842105263	4.225446278	834	123	76	-30.237	6	53.8	11	1	1	6	0.336533573141487	0.424577235772358	-0.298684210526316	6	0.009	0.965948919742874	21
YOL089C	HAL9	unresponsive	unresponsive	2	0.229	229	0.0140799283253093	0.2437	-0.000303897524934316	NA	0.6	0.4033	0.357904946653734	0.236559139784946	0.349397590361446	1.1561487	3093	93	83	3.367	14	51.4	19	2	2	10	NA	NA	NA	1	0.016	0.892756966717442	19
YOL090W	MSH2	unresponsive	unresponsive	77	0.257	446	0.00498511910344844	0.1255	0.16999274444966	0.0333	0.9	0.5115	0.366148531951641	0.217391304347826	0.326086956521739	2.977501492	2895	69	46	-8.656	25	47.4	19	5	5	33	NA	NA	NA	11	0.066	1.53366651597281	22
YOL091W	SPO21	unresponsive	unresponsive	NA	0.223	36	0.0159304611674256	0.4187	NA	0.1219	NA	0.598	0.336612021857923	NA	NA	NA	1830	NA	NA	3.139	12	52.7	20	NA	NA	1	NA	NA	NA	1	-0.032	NA	9
YOL092W	YPQ1	downregulated	downregulated_Hog1_independent	35	0.272	875	0.0173411735334223	0.2695	-0.0693531267654076	0.0883	3.8	0.5818	0.398058252427184	0.232558139534884	0.5	5.650601449	927	43	22	-9.837	7	52.2	21	2	1	18	0.443660949298813	0.123488372093023	1.30822727272727	0	-0.047	0.842257784569428	23
YOL093W	TRM10	downregulated	downregulated_Hog1_independent	84	0.237	969	0.00770073870821644	0.3686	-0.0244459652184691	0.0828	0.6	0.5132	0.428571428571429	0.344827586206897	0.34375	3.629131549	882	58	32	-24.244	7	53.6	20	1	1	20	NA	NA	NA	0	-0.002	0.961426102794987	23
YOL094C	RFC4	unresponsive	unresponsive	85	0.256	623	0.0233528079400557	0.0279	-0.085476980210624	0.0243	1.1	0.4136	0.395061728395062	0.25	0.166666666666667	3.0095804465	972	48	6	-19.036	16	51.8	14	2	2	NA	0.120287037037037	0	-0.725	8	NA	0.812032471862204	23
YOL095C	HMI1	unresponsive	unresponsive	10	0.223	24	0.0102106834689343	0.0453	0	0.0744	0.2	0.4498	0.362564827911363	0.224137931034483	NA	0.856879398	2121	58	NA	-8.383	16	51.9	11	3	2	101	NA	NA	NA	0	0.276	0.974127214034641	23
YOL096C	COQ3	upregulated	upregulated_Hog1_independent	75	0.237	967	0.00891754400268423	0.0705	-0.0687838231726035	0.0759	0.3	0.5559	0.410010649627263	0.260869565217391	0.419354838709677	4.271088535	939	92	31	-21.248	10	53.5	11	1	1	NA	NA	NA	NA	0	NA	0.771849039229812	23
YOL097C	WRS1	downregulated	downregulated_Hog1_independent	82	0.359	1045	0.0127257429960705	0.1667	-0.134847711501083	0.0353	6.7	0.5831	0.412625096227868	0.327433628318584	0.307692307692308	7.91336618	1299	113	26	-17.029	9	44.6	31	2	1	NA	0.682822170900693	-0.373097345132743	-0.0503846153846154	5	NA	0.763752204884053	23
YOL097W-A		unresponsive	unresponsive	NA	0.203	0	-0.0137854329964429	NA	0.0716793826968138	NA	NA	NA	0.397849462365591	0.389645776566757	0.330316742081448	2.758238728	186	367	221	-29.02	3	61	4	NA	NA	NA	NA	NA	NA	0	NA	1.11719256009047	1
YOL098C		unresponsive	unresponsive	37	0.273	332	0.0207155178918193	0.1475	NA	0.0638	1.2	0.5123	0.374116891457932	0.306122448979592	0.413333333333333	4.5575121795	3114	245	75	-19.346	7	47.3	NA	2	2	10	0.26850899165061	0.00379591836734694	0.276266666666667	12	-0.021	NA	23
YOL099C		unresponsive	unresponsive	NA	NA	NA	0.0131203571098297	NA	0.00325903338379908	NA	NA	NA	0.349593495934959	NA	NA	NA	492	NA	NA	NA	NA	NA	6	NA	NA	NA	NA	NA	NA	NA	NA	0.982925671564134	NA
YOL100W	PKH2	unresponsive	unresponsive	25	0.211	379	0.0149430306766004	0.5273	0.121547774931136	0.1052	0.3	0.5406	0.37399876771411	0.212765957446809	0.307692307692308	4.027062667	3246	47	208	-4.545	10	50.4	19	1	1	NA	NA	NA	NA	1	NA	1.10236351261705	23
YOL101C	IZH4	unresponsive	unresponsive	NA	0.212	20	0.0117298403213576	0.1827	0.326084497419406	0.0843	0.9	0.8618	0.345047923322684	0.259259259259259	0.25	NA	939	54	40	-20.331	7	48.6	89	1	1	9	NA	NA	NA	1	-0.029	2.4056110405413	22
YOL102C	TPT1	unresponsive	unresponsive	51	0.254	163	0.0228169779318263	0.0652	-0.00959384033016459	0.1277	1.3	0.3732	0.376623376623377	0.197916666666667	0.4	6.2044218605	693	96	45	-14.056	5	52.2	14	1	1	NA	0.0879076479076479	0.0192708333333333	0.172888888888889	0	NA	0.9169342171462	22
YOL103W	ITR2	unresponsive	unresponsive	43	0.281	131	0.0116436809646862	0.243	-0.0470997597261212	0.0474	2.5	0.4293	0.395081967213115	0.224489795918367	0.349514563106796	3.9903745965	1830	147	206	-12.121	9	46.5	22	1	1	14	0.257660655737705	0.0584353741496599	0.0426699029126214	0	-0.018	0.828822246494029	13
YOL103W-A		unresponsive	unresponsive	NA	0.219	79	0.0599833601158824	NA	NA	NA	NA	NA	0.411186696900983	NA	NA	NA	1323	NA	NA	18.579	5	56.3	16	NA	NA	NA	NA	NA	NA	0	NA	NA	1
YOL103W-B		unresponsive	unresponsive	2	0.246	81	0.0361767884805238	NA	NA	0.2478	NA	NA	0.384206529992407	NA	NA	NA	5268	NA	NA	18.579	25	50.8	19	NA	NA	NA	NA	NA	NA	0	NA	NA	8
YOL104C	NDJ1	unresponsive	unresponsive	0	0.233	14	-0.000403783931539905	0.0739	NA	0.2324	0.1	0.7094	0.366383380547686	0.313131313131313	0.330357142857143	NA	1059	99	224	-18.531	10	53.1	59	NA	NA	3	NA	NA	NA	0	-0.038	NA	10
YOL105C	WSC3	unresponsive	unresponsive	1	0.198	28	0.000702798511090706	0.6043	0.0471916700871165	0.2358	0.3	0.5126	0.424296828246559	0.317829457364341	0.277566539923954	2.730935366	1671	129	263	9.839	9	51.8	38	2	2	7	NA	NA	NA	12	-0.002	1.05795870486381	23
YOL106W		unresponsive	unresponsive	NA	NA	NA	0.00937589023949468	NA	NA	NA	NA	NA	0.327683615819209	NA	NA	7.688115461	354	NA	NA	NA	NA	NA	26	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
YOL107W		unresponsive	unresponsive	60	0.275	129	0.00977925869851467	0.1433	-0.0548239292577973	0.0648	0.3	0.5523	0.357628765792031	0.22	0.283582089552239	2.5459647335	1029	50	67	-19.925	6	49.7	23	1	1	2	NA	NA	NA	1	-0.043	0.852798276190055	22
YOL108C	INO4	unresponsive	unresponsive	1	0.205	414	-0.00783963371836092	0.702	-0.0678860825627227	0.0632	0.7	0.5245	0.407894736842105	0.346341463414634	0.40625	2.945313412	456	205	32	-27.115	9	49.2	29	NA	NA	98	NA	NA	NA	6	0.458	0.818933131564907	15
YOL109W	ZEO1	downregulated	downregulated_Hog1_dependent	NA	0.649	190	0.0608421567786953	0.9115	0.481066595087705	0.2305	39.4	0.7479	0.412280701754386	0.217948717948718	0.205128205128205	9.190354517	342	156	39	-32.53	9	36.9	61	NA	NA	19	0.689979824561403	0.699230769230769	0.0584615384615385	6	-0.039	3.07878945532062	6
YOL110W	SHR5	unresponsive	unresponsive	0	0.146	97	-0.01795139472262	0.1435	0.0229020669433657	0.189	0.8	0.643	0.551820728291317	0.330827067669173	0.333333333333333	7.774200384	714	133	51	-22.613	9	58.4	34	1	1	19	0.155378151260504	-0.175263157894737	-0.630392156862745	1	0.053	1.1879242953584	20
YOL111C	MDY2	unresponsive	unresponsive	11	0.279	92	0.00344686518123219	0.2925	0.0277190002607872	0.2301	1.5	0.4175	0.456964006259781	0.3	0.323529411764706	5.68715958	639	30	136	-24.112	6	44.7	46	1	1	33	0.424561815336463	-0.062	0.131919117647059	9	-0.022	1.12622042012787	18
YOL112W	MSB4	unresponsive	unresponsive	59	0.198	152	0.00792417832527801	0.2358	0.0288641448619765	0.117	0.8	0.4685	0.40973630831643	0.37	0.344594594594595	3.051067647	1479	100	148	-22.162	15	55.6	14	1	1	85	NA	NA	NA	0	-0.022	1.14522926515399	23
YOL113W	SKM1	unresponsive	unresponsive	6	0.209	75	0.0237279687466511	0.374	0.000342609387160575	0.1195	0.4	0.5668	0.385670731707317	0.183673469387755	0.382978723404255	2.737800598	1968	98	47	-20.659	14	53.6	29	3	3	13	NA	NA	NA	0	-0.015	0.866696781309295	20
YOL114C		unresponsive	unresponsive	58	0.211	4	0.0126869542304861	0.3564	0.0722282333307125	0.137	0.1	0.412	0.38423645320197	0.285714285714286	0.142857142857143	NA	609	14	7	-13.617	5	56.6	NA	1	1	8	NA	NA	NA	0	-0.023	1.14383402851647	18
YOL115W	PAP2	unresponsive	unresponsive	56	0.218	775	0.0110994443771936	0.3134	-0.105494806022852	0.0583	0.7	0.4786	0.382336182336182	NA	NA	1.478010828	1755	NA	NA	-13.985	26	52.1	27	2	2	NA	NA	NA	NA	10	NA	0.751107548801331	23
YOL116W	MSN1	unresponsive	unresponsive	0	0.189	77	0.0151265485989637	0.4424	-0.0713137838826567	0.0732	0.2	0.4823	0.405570060922541	0.300970873786408	0.340909090909091	2.778454921	1149	412	132	12.112	9	53.6	14	1	1	83	NA	NA	NA	3	-0.015	0.763351765472879	21
YOL117W	RRI2	upregulated	upregulated_Hog1_independent	0	0.259	667	0.00338261835144051	0.1488	-0.0742984077804297	0.1491	0.2	0.5332	0.352425180598555	NA	NA	3.196253703	1938	NA	NA	-22.609	6	54.4	26	NA	NA	9	NA	NA	NA	7	-0.001	0.717935218232221	20
YOL118C		unresponsive	unresponsive	NA	NA	NA	-0.024959299251346	NA	NA	NA	NA	NA	0.381877022653722	NA	NA	2.837076136	309	NA	NA	NA	NA	NA	18	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
YOL119C	MCH4	unresponsive	unresponsive	22	0.217	242	0.0130440455856596	0.1996	0	0.044	0.7	0.6444	0.401726427622842	0.4	0.32	4.8621166615	1506	120	25	-13.767	12	50.2	82	1	1	9	NA	NA	NA	1	0.004	0.991105746352895	18
YOL120C	RPL18A	unresponsive	unresponsive	83	0.813	782	0.065658072018594	0.3333	0.00611253308587423	0.2636	31.5	0.6466	0.436720142602496	0.211267605633803	0.421052631578947	18.18475883	561	71	19	-22.417	6	26.1	37	NA	NA	NA	0.591398752228164	0.147323943661972	0.415263157894737	42	NA	1.02745666673431	20
YOL121C	RPS19A	downregulated	downregulated_Hog1_independent	71	0.801	849	0.0585143214824403	0.25	-0.142635372746339	0.1264	45.6	0.6761	0.429885057471264	0.148148148148148	0.3125	13.979662855	435	54	48	-17.868	8	26.6	50	1	1	NA	0.325471724137931	0.113148148148148	-0.0222708333333333	0	NA	0.78452764006991	20
YOL122C	SMF1	unresponsive	unresponsive	32	0.269	232	0.00396295116213806	0.2122	0.0381889815602768	0.0517	1.3	0.5218	0.392361111111111	0.281407035175879	0.290697674418605	3.9127883915	1728	199	86	-16.987	15	45.4	39	1	1	7	0.272516782407407	0.0634170854271357	0.0805813953488372	0	0.009	1.03180522530549	23
YOL123W	HRP1	unresponsive	unresponsive	74	0.323	629	0.0210833459434964	0.6685	0.186683320186775	0.0246	3.8	0.5948	0.413084112149533	0.23015873015873	0.247222222222222	4.636696007	1605	126	360	32.84	11	47.2	34	2	1	NA	0.411300934579439	0.0834920634920635	0.0822583333333333	9	NA	1.33880635003634	23
YOL124C	TRM11	downregulated	downregulated_Hog1_independent	81	0.223	957	0.0253273203145682	0.1039	0.0334663798692763	0.0467	3.1	0.7808	0.391705069124424	0.254545454545455	0.333333333333333	3.676111999	1302	55	33	-14.063	12	54	31	1	1	56	0.283079877112135	0.200727272727273	-0.105151515151515	1	-0.03	1.07384284666588	23
YOL125W	TRM13	downregulated	downregulated_Hog1_independent	66	0.184	766	-0.00142796950592103	0.2038	-0.0482080805954316	0.1393	0.8	0.5993	0.411600279524808	0.25	0.394366197183099	3.223793204	1431	12	71	-18.65	11	54.1	32	3	3	NA	0.0762494758909853	0	0.0971830985915493	1	NA	0.925566701168459	21
YOL126C	MDH2	unresponsive	unresponsive	2	0.299	387	0.0247495598339928	0.0496	0.259581033238703	0.0242	2.8	0.7135	0.437389770723104	0.385714285714286	0.317647058823529	2.980469349	1134	210	170	-17.976	14	49.5	73	2	2	8	0.157145502645503	0.193190476190476	0.0778235294117647	4	-0.014	1.85752812886097	20
YOL127W	RPL25	unresponsive	unresponsive	76	0.789	709	0.0568793037162483	0.2817	0.0504749217483722	0.1422	28.4	0.6434	0.414918414918415	0.111111111111111	0.153846153846154	19.6008073	429	81	13	-27.194	10	27.8	42	2	2	NA	0.512332167832168	0.254814814814815	-0.952307692307692	16	NA	1.1628071173467	21
YOL128C	YGK3	unresponsive	unresponsive	NA	0.188	11	0.00978330930958265	0.1547	0.0467038107458635	0.1338	0.4	0.4811	0.390070921985816	0.328358208955224	0.25	1.481610796	1128	134	68	-18.96	12	55.1	22	1	1	11	0.0379813829787234	0.0563432835820896	-0.0101470588235294	0	-0.013	1.05879575668901	23
YOL129W	VPS68	unresponsive	unresponsive	18	0.197	847	0.0210511741194336	0.0924	-0.126240179281871	0.0396	6.2	0.5696	0.401801801801802	0.268456375838926	0.3	6.7458580555	555	149	30	-20.815	12	55.2	16	1	1	29	0.2568	-0.363422818791946	0.500333333333333	10	0.012	0.676812280850292	22
YOL130W	ALR1	unresponsive	unresponsive	1	0.217	367	0.0184173664500461	0.5099	0.0344173912851948	0.0685	1.3	0.527	0.417829457364341	0.337078651685393	0.303225806451613	2.995206409	2580	356	155	-1.784	12	50.4	23	1	1	NA	0.277688759689923	0.124747191011236	0.225612903225806	5	NA	0.993165836911206	23
YOL131W		upregulated	upregulated_Hog1_independent	NA	0.225	40	-0.00718426783604053	0.3519	NA	0.204	NA	0.6243	0.431192660550459	NA	NA	NA	327	NA	NA	-30.585	3	61	22	NA	NA	11	NA	NA	NA	1	-0.031	NA	10
YOL132W	GAS4	unresponsive	unresponsive	1	0.24	46	0.00347058910998304	0.1338	0.0785615180516754	0.0857	NA	0.6264	0.380649717514124	NA	NA	NA	1416	NA	NA	-12.106	11	51.8	22	1	1	15	NA	NA	NA	0	-0.047	NA	17
YOL133W	HRT1	unresponsive	unresponsive	83	0.344	270	0.0338675634746541	0.314	-0.0112651811299717	0.0448	2.5	0.4976	0.434426229508197	0.35191637630662	NA	10.158211849	366	287	NA	-33.717	12	45.1	17	1	1	NA	0.286584699453552	0.214376306620209	NA	8	NA	0.903155769643559	20
YOL134C		unresponsive	unresponsive	NA	NA	NA	-0.000196208237772806	NA	NA	NA	NA	NA	0.394871794871795	NA	NA	8.287532999	390	NA	NA	NA	NA	NA	10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
YOL135C	MED7	unresponsive	unresponsive	54	0.204	126	0.0156061033508973	0.455	-0.0381194758103619	0.1334	0.3	0.3444	0.449925261584454	0.257142857142857	0.219512195121951	4.1476180665	669	35	41	-15.264	7	59.9	12	1	1	NA	NA	NA	NA	25	NA	0.864452544924198	23
YOL136C	PFK27	unresponsive	unresponsive	0	0.216	44	0.0288243510637997	0.2393	0.144409752604257	0.0454	1.7	0.4855	0.358458961474037	0.338762214983713	0.37378640776699	1.411498997	1194	307	206	-12.898	9	50.1	61	1	1	7	0.173339195979899	0.0112377850162866	0.23504854368932	0	-0.01	1.5186522758528	17
YOL137W	BSC6	unresponsive	unresponsive	9	0.223	250	0.0030182663402651	0.1952	0.112403339578826	0.1208	0.4	0.3833	0.381526104417671	0.342571208622017	0.296703296703297	2.485163626	1494	1299	182	-20.643	8	45.3	21	1	1	23	NA	NA	NA	9	-0.019	1.26374179454417	20
